Nombre Oficial;Comuna;Vía;Número;Dirección;Teléfono;Tiene Servicio de Urgencia;Tipo de Urgencia;Tipo de SAPU
Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso;Pudahuel;Calle;267;Laguna Conguillío / Laguna San Rafael S/N;225759820;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Dragones de La Reina;La Reina;Calle;616;Dragones de La Reina;223610102;NO;No Aplica;No Aplica
Hospital Clínico San Borja Arriarán;Santiago;Calle;1234;Santa Rosa;225749000;SI;Urgencia Hospitalaria (UEH);No Aplica
Instituto Nacional de Rehabilitación Infantil Presidente Pedro Aguirre Cerda;Peñalolén;Avenida;5969;José Arrieta;225754350;NO;No Aplica;No Aplica
Clínica Psicoterapia los Tiempos;La Reina;Avenida;6024;José Arrieta;222270273;NO;No Aplica;No Aplica
Policlínico Institucional de Gendarmería de Chile - Santiago;Santiago;Calle;1173;Artemio Gutiérrez;224826800;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Gustavo Molina;Pudahuel;Calle;8759;Laguna Sur;225743950;NO;No Aplica;No Aplica
SAPU Dr. Gustavo Molina;Pudahuel;Calle;8759;Laguna Sur;227495991;SI;Urgencia Ambulatoria (SAPU);Largo
Vacunatorio Pharmavisan;Ñuñoa;Calle;263;Los Jardines;223039400;NO;No Aplica;No Aplica
Clínica Hospital del Profesor;Estación Central;Calle;4860;Alameda;227786412;SI;Urgencia Hospitalaria (UEH);No Aplica
Red Salud Santiago ex Clínica Bicentenario;Estación Central;Avenida;4850;Libertador Bernardo O'Higgins;229983435;SI;Urgencia Hospitalaria (UEH);No Aplica
SAPU Violeta Parra;Pudahuel;Avenida;7447;La Travesía;227494626;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Violeta Parra;Pudahuel;Avenida;7447;Travesía;227490363;NO;No Aplica;No Aplica
COSAM La Reina;La Reina;Calle;480;Quillahua;225750652;NO;No Aplica;No Aplica
Centro de Salud Familiar Juan Pablo II ( La Reina);La Reina;Calle;440;Parinacota;224816388;NO;No Aplica;No Aplica
Hospital Clínico Mutual de Seguridad C.CH.C.;Estación Central;Avenida;4848;Libertador Bernardo O'Higgins;227794778;SI;Urgencia Hospitalaria (UEH);No Aplica
Instituto Teletón Santiago;Estación Central;Avenida;4620;Libertador Bernardo O'Higgins;227793565;NO;No Aplica;No Aplica
Unidad de Salud FuncionarioS.S Metropolitano Central;Santiago;Calle;381;Victoria Subercaseaux;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Metropolitano Central);Santiago;Calle;381;Victoria Subercaseaux;Pendiente;NO;No Aplica;No Aplica
SAPU Consultorio Nº1;Santiago;Calle;1323;Copiapó;224833408;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo;Santiago;Calle;1323;Copiapó;800500357;NO;No Aplica;No Aplica
Vacunatorio Medicien_Ñuñoa;Ñuñoa;Avenida;3419;Irarrázaval Nro. 3419, local 2;562 32013750;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar María Salas;Curacaví;No Aplica;35.5;Batalla San Juan, Sector de Cerrillos;Pendiente;NO;No Aplica;No Aplica
Clínica Pedro Montt;Santiago;Calle;779;Lord Cochrane;226886452;NO;No Aplica;No Aplica
Clínica Oriente;Ñuñoa;Calle;92;Cauquenes;222275077;NO;No Aplica;No Aplica
Centro Vida Integra de Ñuñoa;Ñuñoa;Avenida;3505;Pedro de Valdivia;224107400;NO;No Aplica;No Aplica
Centro Médico Irarrázaval Red de Salud UC CHRISTUS;Ñuñoa;Avenida;4949;Irarrázaval;226767000;NO;No Aplica;No Aplica
Vacunatorio Varik;Ñuñoa;Avenida;2401;Irarrázaval, Oficina 812;229932323;NO;No Aplica;No Aplica
VACUNATORIO FASTFARMACHILE;Las Condes;Avenida;9792;Las Condes ( of 411);56 232567207;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Ñuñoa;Ñuñoa;Avenida;2401;Irarrázaval, Local 12;6007071010;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Ñuñoa;Ñuñoa;Avenida;2303;Irarrázaval;223790233;NO;No Aplica;No Aplica
Centro Asistencial AChS Alameda;Estación Central;Avenida;4227;Libertador Bernardo O'Higgins;228704200;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Estación Central;Estación Central;Calle;122;San Francisco de Borja, Local S122-A;6007071010;NO;No Aplica;No Aplica
Integramédica Sucursal Plaza Egaña;La Reina;Avenida;5862;Larraín;229387150;NO;No Aplica;No Aplica
Centro Médico - PDI;Ñuñoa;Calle;235;Brown Norte;227081326;NO;No Aplica;No Aplica
Clínica Los Coihues;Estación Central;Calle;6561;Laguna Sur;224657900;NO;No Aplica;No Aplica
Hospital Militar de Santiago;La Reina;Avenida;9100;Larraín;223653000;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica Psiquiatrica Renacer;Ñuñoa;Calle;2404;Capitán Orella;222253545;NO;No Aplica;No Aplica
Centro Odontológico La Reina;La Reina;Calle;25;Cordillera;224816184;NO;No Aplica;No Aplica
Centro Integramédica Estación Central;Estación Central;Avenida;3466;Libertador Bernardo O'Higgins;224345500;NO;No Aplica;No Aplica
SAR Dr. Raúl Yazigi;Lo Prado;Calle;214;Caleta Iquique;223641533;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Las Mercedes;Estación Central;Calle;5020;Embajador Quintana;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Raúl Yazigi;Lo Prado;Calle;214;Caleta Iquique;800500256;NO;No Aplica;No Aplica
Centro Asistencial AChS La Reina;La Reina;Avenida;50;Jorge;222730422;NO;No Aplica;No Aplica
Clínica Corporación de Ayuda al Paciente Mental;Ñuñoa;Avenida;1890;Condell;222336970;NO;No Aplica;No Aplica
Centro de Salud Familiar Nº 5;Santiago;Calle;98;Unión Latinoamericana;225748400;NO;No Aplica;No Aplica
Hospital Carabineros;Ñuñoa;Calle;2200;Simón Bolívar;228700000;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica Recuperación Alcohol Alfa;Ñuñoa;Avenida;2581;Simón Bolívar;222047462;NO;No Aplica;No Aplica
Centro Atencion Clínica Santa María La Reina;La Reina;Avenida;345;Ossa;223525100;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Santa Corina;Pudahuel;Calle;645;Relacionador Aranguíz;225759981;NO;No Aplica;No Aplica
SAPU Pablo Neruda;Lo Prado;Calle;6741;Dorsal;223621129;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Pablo Neruda;Lo Prado;Calle;6741;Dorsal;225751450;NO;No Aplica;No Aplica
Centro de Salud Universidad de Santiago de Chile;Estación Central;Avenida;3556;El Belloto;227183555;NO;No Aplica;No Aplica
Centro Médico y Dental CAPREDENA;Santiago;Avenida;284;Bulnes;224227828;NO;No Aplica;No Aplica
Red-Lab;Ñuñoa;Calle;155;Malaquías Concha;222220058;NO;No Aplica;No Aplica
Unidad de Salud Funcionario S.S Metropolitano Occidente;Santiago;Calle;2429;Alameda Bernardo O'Higgins;Pendiente;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Occidente);Santiago;Calle;2429;Alameda Bernardo O'Higgins;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Metropolitano Occidente);Santiago;Calle;2429;Alameda Bernardo O'Higgins;Pendiente;NO;No Aplica;No Aplica
COSAM Pudahuel;Pudahuel;Calle;8629;Santa Corina;226442614;NO;No Aplica;No Aplica
COSAM Santiago;Santiago;Calle;21;Rojas Jiménez;223867750;NO;No Aplica;No Aplica
Espacio EME;Ñuñoa;Calle;2911;Ricardo Lyon;227452614;NO;No Aplica;No Aplica
Centro de Salud Familiar Pudahuel Poniente;Pudahuel;Calle;620;Federico Errázuriz;225745103;NO;No Aplica;No Aplica
COSAM Provisam;Providencia;Calle;2051;Manuel Montt;223414150;NO;No Aplica;No Aplica
Clínica Central;Santiago;Calle;231;San Isidro;224631400;NO;No Aplica;No Aplica
Centro Médico Vida Integra Alameda;Santiago;Calle;1620;Alameda;224107400;NO;No Aplica;No Aplica
SAR Violeta Parra;Pudahuel;Calle;800;Teniente Cruz;Pendiente;SI;Urgencia ambulatoria (SAR);No Aplica
Policlínico Rosita Benveniste;San Bernardo;Calle;1857;Santa Teresa;957181168;NO;No Aplica;No Aplica
Centro de Referencia de Salud Salvador Allende;Pudahuel;Calle;800;Teniente Cruz;225742695;NO;No Aplica;No Aplica
Laboratorio Referencia Oxman y Cía. Ltda.;Santiago;Calle;79;Bulnes;226984440;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Alameda;Santiago;Avenida;1511;Libertador Bernardo O'Higgins;224257000;NO;No Aplica;No Aplica
Clínica San Andrés;Providencia;Calle;695;Los Jesuitas;222055344;NO;No Aplica;No Aplica
Laboratorio Bio Reval Ltda;Santiago;Calle;1112;Libertador Bernardo O'Higgins;226971924;NO;No Aplica;No Aplica
Elsa;Providencia;Avenida;1056;Italia;224763100;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Hernán Alessandri;Providencia;Calle;857;Los Jesuitas;227064300;NO;No Aplica;No Aplica
Centro Médico HTS SpA;Providencia;Avenida;210;Vicuña Mackenna;226853763;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Plaza México;Quinta Normal;Calle;4490;Huérfanos;222726944;NO;No Aplica;No Aplica
Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río;Santiago;Avenida;125;Portugal;224681100;SI;Urgencia Hospitalaria (UEH);No Aplica
Consultorio Escuela de Carabineros de Chile;Providencia;Calle;1842;Antonio Varas;229221243;NO;No Aplica;No Aplica
Centro Médico Lira Red de Salud UC CHRISTUS;Santiago;Calle;85;Lira;Pendiente;NO;No Aplica;No Aplica
Servicio Médico Dental (S) Armada de Chile;Quinta Normal;Calle;4040;Portales;227731888;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Elena Caffarena;Providencia;Calle;520;Marín;222054465;NO;No Aplica;No Aplica
Hospital del Trabajador Santiago;Providencia;Calle;185;Ramón Carnicer;226853333;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Odontológico Uno Salud Dental Santa Lucía;Santiago;Calle;12;Santa Rosa, Local 14;6007071010;NO;No Aplica;No Aplica
Hernández y Gutiérrez Ltda;Santiago;Avenida;776;Libertador Bernardo O'Higgins;226388846;NO;No Aplica;No Aplica
Clínica Instituto El Cedro;La Reina;Calle;1240;Julia Berstein;222751152;NO;No Aplica;No Aplica
Laboratorio Perfil Bioquímico;Santiago;Calle;510;Guayaquil;226395908;NO;No Aplica;No Aplica
SAPU Aguilucho;Providencia;Calle;3235;El Aguilucho;227066753;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Integramédica Forestal;Santiago;Calle;654;Alameda;223536800;NO;No Aplica;No Aplica
Centro Médico y Dental Servicio de Bienestar MOP;Santiago;Calle;59;Morandé;224493355;NO;No Aplica;No Aplica
Centro Médico y Dental Fundación Asistencial Trabajadores Del Banco del Estado de Chile;Santiago;Calle;70;Profesora Amanda Labarca;223479000;NO;No Aplica;No Aplica
Centro de Cáncer Red de Salud UC CHRISTUS;Santiago;Calle;319;Diagonal Paraguy;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Ossandon;La Reina;Calle;8419;Echenique;226517295;NO;No Aplica;No Aplica
SAPU La Reina;La Reina;Calle;8419;Echenique;226517291;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Aguilucho;Providencia;Calle;3292;El Aguilucho;222743516;NO;No Aplica;No Aplica
Centro de Especialidades Médicas Red de Salud UC CHRISTUS;Santiago;Calle;352;Marcoleta;Pendiente;NO;No Aplica;No Aplica
Laboratorio Labocenter;Santiago;Calle;22;Mac-Iver;226330867;NO;No Aplica;No Aplica
COSAM Municipal de Pudahuel;Pudahuel;Calle;9176;San Pablo;226402572 - 226402563;NO;No Aplica;No Aplica
SAPU Pudahuel Poniente;Pudahuel;Calle;620;Federico Errázuriz;226433336;SI;Urgencia Ambulatoria (SAPU);Corto
Hospital San Juan de Dios (Santiago, Santiago);Santiago;Calle;3255;Huérfanos;225741900;SI;Urgencia Hospitalaria (UEH);No Aplica
Instituto Oftalmológico Dr. David Bitran;Providencia;Avenida;943;Salvador;225941401;NO;No Aplica;No Aplica
Hospital Clínico Red de Salud UC CHRISTUS;Santiago;Calle;367;Marcoleta;223543103;SI;Urgencia Hospitalaria (UEH);No Aplica
Vacunatorio Marcoleta de la Pontificia Universidad Católica de Chile;Santiago;Calle;350;Marcoleta;223543534;NO;No Aplica;No Aplica
Clínica UC Red de Salud UC CHRISTUS;Santiago;Calle;40;Lira;223696000;NO;No Aplica;No Aplica
Centro de Salud Vida Integra Bandera;Santiago;Calle;101;Bandera;222333700;NO;No Aplica;No Aplica
Centro de Oncología Preventiva de la Universidad de Chile;Quinta Normal;Calle;299;Carlos Schachtebeck;226822057;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Moneda;Santiago;Calle;953;Moneda;6007071010;NO;No Aplica;No Aplica
Integramédica Bandera;Santiago;Calle;162;Bandera;226366666;NO;No Aplica;No Aplica
Centro Asistencial AChS Santiago;Santiago;Calle;1428;Agustinas;225657200;NO;No Aplica;No Aplica
Clínica Psiquiátrica Santa Cecilia;Santiago;Calle;2247;Huérfanos;226990643;NO;No Aplica;No Aplica
Centro de Salud Mutual CChC Agustinas;Santiago;Calle;1365;Agustinas;228765700;NO;No Aplica;No Aplica
Centro de Evaluación del Trabajo (CET) Santiago Centro;Santiago;Calle;865;Agustinas;227879925;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Amapolas;Ñuñoa;Calle;4899;Amapolas;228000649 -228000702;NO;No Aplica;No Aplica
Laboratorio Sigma;Santiago;Calle;3040;Catedral;226816101;NO;No Aplica;No Aplica
Mirandes S.P.A.;Providencia;Avenida;726;Salvador;226119550;NO;No Aplica;No Aplica
Centro CONIN Credes;Providencia;Avenida;1880;Pedro de Valdivia;224810555;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Teatinos;Santiago;Calle;333;Teatinos, Local 335 - 339;6007071010;NO;No Aplica;No Aplica
Laboratorio Clínico Dipreca - Sala Externa de Toma de Muestras;Santiago;Calle;257;Mac Iver, pisos 9;295177700;NO;No Aplica;No Aplica
Clínica Astra Providencia;Providencia;Calle;701;Rancagua;222741377;NO;No Aplica;No Aplica
Centro Integramédica;Santiago;Calle;1147;Huérfanos;226923300;NO;No Aplica;No Aplica
COSAM Lo Prado;Lo Prado;Calle;1052;San Germán;225744851;NO;No Aplica;No Aplica
Hospital Digital;Santiago;Calle;670;Huérfanos, Piso 18;933858910;NO;No Aplica;No Aplica
Centro de Salud Familiar Santa Anita;Lo Prado;Calle;5302;Camino de Loyola;225743051;NO;No Aplica;No Aplica
SAPU Santa Anita;Lo Prado;Calle;5302;Camino de Loyola;227864684;SI;Urgencia Ambulatoria (SAPU);Corto
Instituto Clínico Oncológico Fundación Arturo López Pérez;Providencia;Calle;878;Rancagua;224457278;NO;No Aplica;No Aplica
Centro de Salud Diagnostiko Ltda;Santiago;Calle;121;Victoria Subercaseaux;226328076;NO;No Aplica;No Aplica
Centro de Salud Familiar Ignacio Domeyko;Santiago;Calle;543;Cueto;225747650;NO;No Aplica;No Aplica
SAPU Ignacio Domeyko;Santiago;Calle;543;Cueto;224985441;SI;Urgencia Ambulatoria (SAPU);Corto
JB Medical Test SpA;Santiago;Calle;370;Ahumada, oficina 728;227443387;NO;No Aplica;No Aplica
Clínica Las Acacias;Providencia;Avenida;537;Salvador;222237977;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental La Reina;La Reina;Avenida;6938;Principe de Gales;6007071010;NO;No Aplica;No Aplica
Instituto de Enfermedades Circulatorias;Providencia;Calle;988;Miguel Claro;227140600;NO;No Aplica;No Aplica
Clínica Miguel Claro;Providencia;Calle;988;Miguel Claro;222649487;NO;No Aplica;No Aplica
Bioánalisis Ltda.;Providencia;Avenida;32;Bustamante;222051976;NO;No Aplica;No Aplica
Clínica Fundación Gantz;Pudahuel;Calle;8545;El Lazo;226438512;NO;No Aplica;No Aplica
Instituto Nacional de Enfermedades Respiratorias y Cirugía Torácica;Providencia;Calle;717;José Manuel Infante;225755000;NO;No Aplica;No Aplica
Laboratorio Santiago Centro;Santiago;Calle;418;San Antonio;226392276;NO;No Aplica;No Aplica
Centro de Atencion Integral Merced;Santiago;Calle;472;Merced, piso 3;228107802;NO;No Aplica;No Aplica
Dilab;Providencia;Avenida;6;Vicuña Mackenna, Piso 1;222223112;NO;No Aplica;No Aplica
Centro de Salud La Araucana Salud;Santiago;Calle;472;Merced;229645751;NO;No Aplica;No Aplica
Laboratorio Clínico Bionet S.A. - Providencia;Providencia;Avenida;4;Vicuña Mackenna, Piso 3;222224289;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Central);Santiago;Calle;381;Victoria Subercaseaux;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Andacollo;Providencia;Calle;1661;Andacollo;Pendiente;NO;No Aplica;No Aplica
Centro Metropolitano de Atención Prehospitalaria;Santiago;Calle;176;Nueva Bueras;232204845;SI;Urgencia ambulatoria;No Aplica
Centro Odontológico Uno Salud Dental Merced;Santiago;Calle;501;Merced, Piso 2;6007071010;NO;No Aplica;No Aplica
Laboratorio Antonio Concha;Santiago;Calle;346;Merced;222518116;NO;No Aplica;No Aplica
Centro de Salud Familiar Pudahuel Estrella;Pudahuel;Avenida;8698;San Francisco;225744150;NO;No Aplica;No Aplica
SAR La Estrella;Pudahuel;Avenida;8631;El Lazo;Pendiente;SI;Urgencia ambulatoria (SAR);No Aplica
SAPU Dr. Avendaño;Lo Prado;Calle;1087;Teniente Cruz;223621126;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Omega;Santiago;Avenida;727;Matucana;226813942;NO;No Aplica;No Aplica
Centro de Salud Vival Ltda.;Santiago;Calle;843;Monjitas;226305500;NO;No Aplica;No Aplica
Instituto de Neurocirugía Dr. Alfonso Asenjo;Providencia;Avenida;553;José M. Infante;225754600;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Dr. Carlos Avendaño;Lo Prado;Calle;1087;Teniente Cruz;225744802;NO;No Aplica;No Aplica
Consultorio Coaniquem;Pudahuel;Avenida;8586;San Francisco;Pendiente;NO;No Aplica;No Aplica
Hospital Del Salvador de Santiago;Providencia;Avenida;364;Salvador;225754000;SI;Urgencia Hospitalaria (UEH);No Aplica
Unidad de Salud Funcionario S.S Metropolitano Oriente;Providencia;Avenida;364;Salvador;225752958;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Oriente);Providencia;Avenida;364;Salvador;225752750;NO;No Aplica;No Aplica
PRAIS (S.S Metropolitano Oriente);Providencia;Avenida;364;Salvador;225752958;NO;No Aplica;No Aplica
Vacunatorio Internacional SEREMI de Salud Metropolitana;Providencia;Calle;551;José Miguel Infante;225753072;NO;No Aplica;No Aplica
Instituto Radiológico Providencia;Providencia;Avenida;199;Providencia;224965500;NO;No Aplica;No Aplica
Laboratorio SANALAB S.A.;Santiago;Calle;785;Chacabuco, 2º Piso;228986068;NO;No Aplica;No Aplica
Clínica Psiquiatrica Bretaña;Providencia;Avenida;2638;Francisco Bilbao;222238855;NO;No Aplica;No Aplica
VACUMED;Providencia;Avenida;149;Salvador OF. 501;225332127;NO;No Aplica;No Aplica
Programa COVID19 - ISL;Santiago;Calle;726;Teatinos;223937635;NO;No Aplica;No Aplica
Química Clínica Especializada;Providencia;Avenida;149;Salvador;222518116;NO;No Aplica;No Aplica
AMIM;Providencia;Avenida;1727;Los Leones, oficina 206;227237472;NO;No Aplica;No Aplica
Diagnóstika;Providencia;Calle;135;Salvador;Pendiente;NO;No Aplica;No Aplica
Instituto Traumatológico Dr. Teodoro Gebauer;Santiago;Avenida;771;San Martin;225746150;SI;Urgencia Hospitalaria (UEH);No Aplica
Instituto Nacional Geriátrico Presidente Eduardo Frei Montalva;Providencia;Calle;370;José Manuel Infante;225754459;NO;No Aplica;No Aplica
Red Salud Providencia ex Clínica AvanSalud Providencia;Providencia;Avenida;100;Salvador;223662055;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Atencion Integral Providencia;Providencia;Calle;331;General Salvo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Blanco;Providencia;Avenida;31;Salvador;224905500;NO;No Aplica;No Aplica
MegaSalud;Providencia;Calle;100;Salvador;223695100;NO;No Aplica;No Aplica
Orlandi Oncología;Providencia;Calle;159;General Salvo;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Andes;Quinta Normal;Calle;4234;Andes;800500270;NO;No Aplica;No Aplica
Clínica New Clinic;Providencia;Calle;1588;Los Leones;223434100;NO;No Aplica;No Aplica
Centro de Especialidades Odontológicas Leng;Providencia;Avenida;1261;Eliodoro Yáñez;222352510;NO;No Aplica;No Aplica
SAPU Dr. Arturo Albertz;Cerro Navia;Avenida;1204;Las Torres;225743704;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Dr. Arturo Albertz;Cerro Navia;Calle;1204;Las Torres;225743653;NO;No Aplica;No Aplica
Clínica Indisa;Providencia;Avenida;1810;Santa María;223625397;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.;Pudahuel;Calle;1252;Copiapó;225759832;NO;No Aplica;No Aplica
Clínica Santa María;Providencia;Avenida;410;Santa María;224613510;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Servicios Médicos Santa María;Providencia;Avenida;410;Santa María;224613590;NO;No Aplica;No Aplica
Centro Médico Manuel Montt ex Centro Clínico Integral Las Lilas;Providencia;Avenida;427;Manuel Montt;222726944;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Alfonso Leng;Providencia;Avenida;303;Manuel Montt;222359166;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Manuel Montt;Providencia;Avenida;217;Manuel Montt;6007071010;NO;No Aplica;No Aplica
Hospital de Niños Dr. Luis Calvo Mackenna;Providencia;Avenida;360;Antonio Varas;225755800;SI;Urgencia Hospitalaria (UEH);No Aplica
SAPU Garín;Quinta Normal;Calle;5612;Janequeo;226669205;SI;Urgencia Ambulatoria (SAPU);Largo
Centro Comunitario de Salud Familiar Mar Caribe;Pudahuel;Calle;1241;Mar Caribe;226402554;NO;No Aplica;No Aplica
Centro de Salud Familiar Garín;Quinta Normal;Calle;5612;Janequeo;226669206;NO;No Aplica;No Aplica
Departamento de Bienestar Social de la Dirección General de Aeronáutica Civil;Providencia;Avenida;2394;Eliodoro Yáñez;224392811;NO;No Aplica;No Aplica
Unidad de Salud Funcionario SS Metropolitano Norte;Independencia;Calle;272;Maruri;Pendiente;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Norte);Independencia;Calle;272;Maruri;Pendiente;NO;No Aplica;No Aplica
PRAIS (SS Metropolitano Norte);Independencia;Calle;272;Maruri;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Cardenal Raúl Silva Henríquez;Pudahuel;Avenida;1382;El Tranque;800500409;NO;No Aplica;No Aplica
Clínica Dental Móvil Simple. Pat. PW4082 (TilTil);Tiltil;Calle;272;Maruri;Pendiente;NO;No Aplica;No Aplica
Barnafi Krause Diagnóstica;Providencia;Avenida;1195;Andrés Bello;226633400;NO;No Aplica;No Aplica
Vacunatorio Clínica El Bosque;Providencia;Avenida;2820;Eliodoro Yáñez;963411100;NO;No Aplica;No Aplica
Clínica Europa;Providencia;Avenida;483;Pedro de Valdivia;222741532;NO;No Aplica;No Aplica
Centro de Salud Mutual CChC Pudahuel;Pudahuel;Calle;1309;Américo Vespucio;227879780;NO;No Aplica;No Aplica
Clínica Dávila;Recoleta;Avenida;464;Recoleta;227308151;SI;Urgencia Hospitalaria (UEH);No Aplica
Diagnóstico por imagen San Vicente de Paul;Providencia;Calle;249;Almirante Pastene;22943 3900;NO;No Aplica;No Aplica
Dirección Previsional de Carabineros de Chile;Providencia;Calle;171;Santa Beatriz;224955784;NO;No Aplica;No Aplica
Centro Médico y Dental Antonio Varas del Banco del Estado de Chile;Providencia;Avenida;1722;Providencia;222351440;NO;No Aplica;No Aplica
Vacunatorio Darvax Salud;Las Condes;Avenida;3018;Cristóbal Colón;222287138;NO;No Aplica;No Aplica
Vacunatorio Wengan SpA;Providencia;Avenida;1881;Nueva Providencia;Pendiente;NO;No Aplica;No Aplica
Vacunatorio RENVAC;Providencia;Avenida;1860;Nueva Providencia, Oficina 52;229447478;NO;No Aplica;No Aplica
SanaSalud Pedro de Valdivia;Providencia;Avenida;195;Pedro de Valdivia;6000061000;NO;No Aplica;No Aplica
Clínica Quantumm;Providencia;Calle;1551;Pérez Valenzuela;222358146;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Providencia;Providencia;Calle;1920;11 de Septiembre;224317200;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Independencia;Independencia;Avenida;565;Independencia, local B-03;6007071010;NO;No Aplica;No Aplica
Centro Integramédica Barcelona;Providencia;Calle;2116;Barcelona;226796000;NO;No Aplica;No Aplica
Vacunatorio RENVAC;Providencia;Calle;141;La Concepción;229447441;NO;No Aplica;No Aplica
Clínica WLK;Providencia;Avenida;485;Los Leones;223628300;NO;No Aplica;No Aplica
Centro de Salud Familiar Recoleta;Recoleta;Avenida;740;Recoleta;225751600;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental La Concepción;Providencia;Avenida;201;La Concepción, Local 102;6007071010;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Providencia;Providencia;Avenida;2229;Coyancura, Local 6 y 7;6007071010;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Las Condes;Las Condes;Avenida;1621;Padre Hurtado Sur, Piso 2 Locales 24-25-26, Centro Punto Vivo Padre Hurtado;6007071010;NO;No Aplica;No Aplica
Vacunatorio Internacional Immunitas SpA;Providencia;Avenida;2155;Nueva Providencia, Oficina 509-C;982004601;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Padre Hurtado;Las Condes;Avenida;1621;Padre;229799000;NO;No Aplica;No Aplica
SAPU Lo Franco;Quinta Normal;Calle;4459;Carrascal;226669062;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Lo Franco;Quinta Normal;Calle;4459;Carrascal;225742454;NO;No Aplica;No Aplica
Instituto Psiquiátrico Dr. José Horwitz Barak (Santiago, Recoleta);Recoleta;Avenida;841;La Paz;225758850;NO;No Aplica;No Aplica
Nueva Clínica Cordillera;Las Condes;Avenida;7885;Alexander Fleming;228347500;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica Oftalmológica Providencia;Providencia;Avenida;2167;Andres Bello;225995700;NO;No Aplica;No Aplica
Centro Vida Integra Providencia;Providencia;Avenida;2350;11 de Septiembre;224107400;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Hernando de Aguirre;Providencia;Avenida;215;Hernando de Aguirre, Local 101;6007071010;NO;No Aplica;No Aplica
Cruz Nacional;Independencia;Avenida;908;Independencia;224125850;NO;No Aplica;No Aplica
Hospital Clínico Universidad de Chile;Independencia;Calle;999;Santos Dumond;229788551;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica Ensenada;Independencia;Avenida;957;Fermín Vivaceta;Pendiente;NO;No Aplica;No Aplica
